EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
935899,NORTH OREGON CASCADES FOOTHILLS (ZONE), ,01/01/2021,0,Wildfire, , ,0,0,0,0,OR,PST-8, ,155208,Z,10,PQR,0,0,Other Federal Agency, , , , , , , , ,01/06/2021,2359, , , , ,"The Holiday Farm wildfire was under control on January 6th.","The Holiday Farm wildfire continued into early January.",224
935902,CASCADES IN LANE COUNTY (ZONE), ,01/01/2021,0,Wildfire, , ,0,0,0,0,OR,PST-8, ,155208,Z,13,PQR,0,0,Other Federal Agency, , , , , , , , ,01/06/2021,2359, , , , ,"The Holiday Farm wildfire was under control on January 6th.","The Holiday Farm wildfire continued into early January.",225
935901,CASCADE FOOTHILLS IN LANE COUNTY (ZONE), ,01/01/2021,0,Wildfire, , ,0,0,0,0,OR,PST-8, ,155208,Z,12,PQR,0,0,Other Federal Agency, , , , , , , , ,01/06/2021,2359, , , , ,"The Holiday Farm wildfire was under control on January 6th.","The Holiday Farm wildfire continued into early January.",226
935900,NORTH OREGON CASCADES (ZONE), ,01/01/2021,0,Wildfire, , ,0,0,0,0,OR,PST-8, ,155208,Z,11,PQR,0,0,Other Federal Agency, , , , , , , , ,01/06/2021,2359, , , , ,"The Holiday Farm wildfire was under control on January 6th.","The Holiday Farm wildfire continued into early January.",227
940001,NORTHERN OREGON COAST (ZONE), ,01/02/2021,1016,High Wind,59.00, ,0,0,0,0,OR,PST-8,MG,155824,Z,1,PQR,0,0,Mesonet, , , , , , , , ,01/02/2021,1801, , , , ,"The Megler Bridge sensor (ODT76) reported a maximum wind of 48 mph gusting to 68 mph.","In a series of strong fronts to affect the region early in the new year, this one brought high winds to the area.",228
940003,CENTRAL OREGON COAST (ZONE), ,01/02/2021,1513,High Wind,65.00, ,0,0,0,0,OR,PST-8,MG,155824,Z,2,PQR,0,0,Mesonet, , , , , , , , ,01/03/2021,59, , , , ,"The Yaquina Bridge sensor (ODT38) reported a sustained wind of 53 mph gusting to 75 mph.  Other wind reports in the area: Yachats (E1135) 45 mph gusting to 66 mph, Newport C-MAN (NWPO3) 48 mph gusting to 59 mph, Depoe Bay (AV088) gust to 58 mph, Yachats (E1135) 45 mph gusting to 66 mph and Lincoln City Roads End (F0047) gust to 60 mph.","In a series of strong fronts to affect the region early in the new year, this one brought high winds to the area.",229
940006,COAST RANGE OF NW OREGON (ZONE), ,01/02/2021,1835,High Wind,72.00, ,0,0,0,0,OR,PST-8,MG,155824,Z,3,PQR,0,0,Mesonet, , , , , , , , ,01/02/2021,2345, , , , ,"The Mount Hebo sensor (AR658) reported a wind of 40 mph gusting to 83 mph.","In a series of strong fronts to affect the region early in the new year, this one brought high winds to the area.",230
940007,CENTRAL COAST RANGE OF W OREGON (ZONE), ,01/02/2021,1912,High Wind,63.00, ,0,0,0,0,OR,PST-8,MG,155824,Z,4,PQR,0,0,RAWS, , , , , , , , ,01/02/2021,2312, , , , ,"The Rockhouse RAWS sensor (RKHO3) reported a wind of 42 mph gusting to 72 mph.","In a series of strong fronts to affect the region early in the new year, this one brought high winds to the area.",231
927253,CURRY COUNTY COAST (ZONE), ,01/02/2021,2202,High Wind,56.00, ,0,0,0,0,OR,PST-8,MG,153966,Z,22,MFR,0,0,Department of Highways, , , , , , , , ,01/03/2021,146, , , , ,"An ODOT sensor on Highway 101 at Humbug Mountain reported several gusts exceeding 57 mph during this interval.  The peak gust was 65 mph recorded at 03/0046 PST.","An incoming front brought high winds to some locations in southwest and south central Oregon.",232
938478,TILLAMOOK CO.,JUNO,01/03/2021,0,Flood, , ,0,0,0,0,OR,PST-8, ,155592,C,57,PQR,0,0,River/Stream Gage,Heavy Rain, , ,3,E,3,ENE,JUNO,01/03/2021,930,45.468,-123.758,45.4804,-123.7804,"The Wilson River near Tillamook (TLMO3) reached flood stage at 0000PST, crested at 13.4 feet, then dropped below flood stage at 0930PST.  Flood stage is 12 feet.","A strong westerly upper level jet over the northern Pacific was directed at the Washington and Oregon coast, driving a plume of deep moisture toward western Washington and northwest Oregon.",233
927252,CENTRAL & EASTERN LAKE COUNTY (ZONE), ,01/03/2021,432,High Wind,51.00, ,0,0,0,0,OR,PST-8,MG,153966,Z,31,MFR,0,0,Public, , , , , , , , ,01/03/2021,1131, , , , ,"A CWOP in Summer Lake reported a gust to 59 mph at 03/0445 PST and a gust to 58 mph at 03/1131 PST.","An incoming front brought high winds to some locations in southwest and south central Oregon.",234
938486,CLATSOP CO.,SEASIDE,01/03/2021,1000,Flood, , ,0,0,0,0,OR,PST-8, ,155592,C,7,PQR,0,0,Public,Heavy Rain, , ,3,S,3,S,SEASIDE,01/03/2021,1100,45.9632,-123.9242,45.9624,-123.9276,"Street flooding stranded vehicles along Circle Creek about 1 mile south of Seaside, OR.","A strong westerly upper level jet over the northern Pacific was directed at the Washington and Oregon coast, driving a plume of deep moisture toward western Washington and northwest Oregon.",235
927372,SOUTH CENTRAL OREGON COAST (ZONE), ,01/04/2021,314,High Wind,64.00, ,0,0,0,0,OR,PST-8,MG,153985,Z,21,MFR,0,0,Official NWS Observations, , , , , , , , ,01/04/2021,630, , , , ,"The Long Prairie RAWS recorded a gust to 74 mph at 04/0413 PST and a gust to 60 mph at 04/063 PST.  The Port Orford NOS/NWLON recorded a gust to 58 mph at 04/0624 PST and a gust to 60 mph at 04/0630 PST.","Another in a series of fronts brought high winds to southwest and south central Oregon.",236
927369,CENTRAL & EASTERN LAKE COUNTY (ZONE), ,01/04/2021,504,High Wind,56.00, ,0,0,0,0,OR,PST-8,MG,153985,Z,31,MFR,0,0,Official NWS Observations, , , , , , , , ,01/04/2021,930, , , , ,"A CWOP at Summer Lake reported a gust to 64 mph at 04/0800 PST and a gust to 58 mph at 04/0930 PST.  The Summit RAWS recorded a gust to 64 mph at 04/0603 PST. The ODOT sensor on US395 at Valley Falls recorded several gusts exceeding 57 mph between 04/0613 PST and 04/0907 PST. The peak gust was 63 mph at 04/0903 PST.","Another in a series of fronts brought high winds to southwest and south central Oregon.",237
927371,CURRY COUNTY COAST (ZONE), ,01/04/2021,514,High Wind,66.00, ,0,0,0,0,OR,PST-8,MG,153985,Z,22,MFR,0,0,Official NWS Observations, , , , , , , , ,01/04/2021,813, , , , ,"The Flynn Prairie RAWS recorded a gust to 58 mph at 04/0613 PST and a gust to 72 mph at 04/0813 PST.  The ODOT sensor on US101 at Humbug Mountain recorded several gusts exceeding 57 mph between 04/0547 PST and 04/0731 PST. The peak gust was 76 mph at 04/0646 PST.","Another in a series of fronts brought high winds to southwest and south central Oregon.",238
928376,SOUTH CENTRAL OREGON COAST (ZONE), ,01/10/2021,656,High Surf, , ,0,0,0,0,OR,PST-8, ,154102,Z,21,MFR,0,0,Buoy, , , , , , , , ,01/10/2021,1556, , , , ,"The Point Saint George buoy (46027) reported swell sufficient to generate high surf several times between 10/0850 PST and 10/1450 PST. The Umpqua Offshore buoy (46229) reported swell sufficient to generate high surf several times between 10/0656 PST and 10/1556 PST.","Heavy long period swell combined with astronomically high tides created high surf along the southern Oregon coast.",239
928377,CURRY COUNTY COAST (ZONE), ,01/10/2021,656,High Surf, , ,0,0,0,0,OR,PST-8, ,154102,Z,22,MFR,0,0,Buoy, , , , , , , , ,01/10/2021,1556, , , , ,"The Point Saint George buoy (46027) reported swell sufficient to generate high surf several times between 10/0850 PST and 10/1450 PST. The Umpqua Offshore buoy (46229) reported swell sufficient to generate high surf several times between 10/0656 PST and 10/1556 PST.","Heavy long period swell combined with astronomically high tides created high surf along the southern Oregon coast.",240
939812,NORTHERN OREGON COAST (ZONE), ,01/10/2021,800,Coastal Flood, , ,0,0,0,0,OR,PST-8, ,154844,Z,1,PQR,0,0,Public, , , , , , , , ,01/10/2021,1100, , , , ,"At Rockaway Beach in Tillamook county, logs were pushed into the parking lot of the Rockaway Beach City Center and Park.  At Cannon Beach  in Clatsop county, flooding occurred at a beach front home. Buoy 46029 reported wave heights of 22 feet at 16 seconds near the time of high tide at the Garibaldi tide gage where the water level reached 10.12 feet at 0942PST.  The calculated surge height is 0.46 feet by subtracting the astronomical tide height from the total water level.","A series of slow moving fronts brought periods of heavy rain along with strong winds.  This resulted in high surf; coastal, river and urban flooding; landslides; and debris flows. As the front moved inland early on the 13th, a debris flow resulted in a fatality in the Columbia River Gorge.  The front brought a burst of 35-50 mph winds to the Willamette Valley and southwest Washington interior resulting in over 100K customers without power across southwest Washington and northwest Oregon.",241
940014,NORTHERN OREGON COAST (ZONE), ,01/11/2021,2000,High Wind,59.00, ,0,0,0,0,OR,PST-8,MG,154844,Z,1,PQR,0,0,Mesonet, , , , , , , , ,01/12/2021,401, , , , ,"The Megler Bridge sensor (ODT76) reported a wind of 52 mph gusting to 68 mph, and Clatsop Spit (3CLO3) had 50 mph gusting to 61 mph.","A series of slow moving fronts brought periods of heavy rain along with strong winds.  This resulted in high surf; coastal, river and urban flooding; landslides; and debris flows. As the front moved inland early on the 13th, a debris flow resulted in a fatality in the Columbia River Gorge.  The front brought a burst of 35-50 mph winds to the Willamette Valley and southwest Washington interior resulting in over 100K customers without power across southwest Washington and northwest Oregon.",242
940015,CENTRAL OREGON COAST (ZONE), ,01/11/2021,2116,High Wind,58.00, ,0,0,0,0,OR,PST-8,MG,154844,Z,2,PQR,0,0,Mesonet, , , , , , , , ,01/12/2021,858, , , , ,"The Yachats sensor (E1135) reported a wind of 48 mph gusting to 67 mph and Yaquina Bridge (ODT38) had 50 mph gusting to 65 mph.","A series of slow moving fronts brought periods of heavy rain along with strong winds.  This resulted in high surf; coastal, river and urban flooding; landslides; and debris flows. As the front moved inland early on the 13th, a debris flow resulted in a fatality in the Columbia River Gorge.  The front brought a burst of 35-50 mph winds to the Willamette Valley and southwest Washington interior resulting in over 100K customers without power across southwest Washington and northwest Oregon.",243
929098,SOUTH CENTRAL OREGON COAST (ZONE), ,01/12/2021,55,High Wind,56.00, ,0,0,0,0,OR,PST-8,MG,154217,Z,21,MFR,0,0,NWS Storm Survey, , , , , , , , ,01/13/2021,5, , , , ,"A CWOP station in Bandon recorded a gust to 59 mph at 12/2302 PST.  The Port Orford NOS/NWLON recorded many gusts exceeding 57 mph between 12/0055 PST and 12/2236 PST.  The peak gust was 65 mph, recorded at 12/0848 PST, 12/0906 PST, and 12/2154 PST.  The ODOT station on US 101 at Reedsport reported continuous gusts exceeding 57 mph between 12/2320 PST and 13/0005 PST.  The peak gust was 64 mph at 12/1143 PST.","A front stalled over southern Oregon, leading to a prolonged period of strong winds over the area, especially along the coast and east of the Cascades.",244
937029,BAKER (ZONE), ,01/12/2021,500,Heavy Snow, , ,0,0,0,0,OR,MST-7, ,155354,Z,62,BOI,0,0,COOP Observer, , , , , , , , ,01/12/2021,1700, , , , ,"The COOP observer at Halfway reported 6 inches of new snow before changing over to freezing rain.","A deformation zone formed over Southwest Idaho and Eastern Oregon creating significant instability and resulted in bands of heavy precipitation, including heavy snow, along the Idaho and Oregon border.",245
938512,NORTHERN OREGON COAST (ZONE), ,01/12/2021,600,Coastal Flood, , ,0,0,0,0,OR,PST-8, ,154844,Z,1,PQR,0,0,Department of Highways, , , , , , , , ,01/12/2021,1500, , , , ,"Flooding on Highway 101 south of Seaside, Oregon during the period of high river levels and higher than normal tidal influence.","A series of slow moving fronts brought periods of heavy rain along with strong winds.  This resulted in high surf; coastal, river and urban flooding; landslides; and debris flows. As the front moved inland early on the 13th, a debris flow resulted in a fatality in the Columbia River Gorge.  The front brought a burst of 35-50 mph winds to the Willamette Valley and southwest Washington interior resulting in over 100K customers without power across southwest Washington and northwest Oregon.",246
929099,CURRY COUNTY COAST (ZONE), ,01/12/2021,614,High Wind,68.00, ,0,0,0,0,OR,PST-8,MG,154217,Z,22,MFR,0,0,Official NWS Observations, , , , , , , , ,01/13/2021,1, , , , ,"The Flynn Prairie RAWS recorded several gusts exceeding 57 mph between 12/0614 PST and 12/2313 PST.  The peak gust was 75 mph at 12/2013 PST.  The METAR at Gold Beach recorded a gust to 59 mph at 12/2115 PST and a gust to 61 mph at 12/2135 PST.  The ODOT station on US 101 at Gold Beach reported a gust to 63 mph at 12/2146 PST.  The ODOT station on US 101 at Humbug Mountain recorded numerous gusts exceeding 57 mph  between 12/1002 PST and 13/0001 PST.  The peak gust was 78 mph at 12/2001  PST.","A front stalled over southern Oregon, leading to a prolonged period of strong winds over the area, especially along the coast and east of the Cascades.",247
938597,TILLAMOOK CO.,JUNO,01/12/2021,715,Flood, , ,0,0,0,0,OR,PST-8, ,154844,C,57,PQR,0,0,River/Stream Gage,Heavy Rain, , ,3,ENE,3,E,JUNO,01/13/2021,1500,45.4799,-123.773,45.4635,-123.762,"The Wilson River near Tillamook (TLMO3) rose above flood stage at 0715PST, crested at 16.75 feet, then fell below flood stage at 1500PST on the 13th.  Flood stage is 12.0 feet. Moderate flood stage is 15.5 feet.","A series of slow moving fronts brought periods of heavy rain along with strong winds.  This resulted in high surf; coastal, river and urban flooding; landslides; and debris flows. As the front moved inland early on the 13th, a debris flow resulted in a fatality in the Columbia River Gorge.  The front brought a burst of 35-50 mph winds to the Willamette Valley and southwest Washington interior resulting in over 100K customers without power across southwest Washington and northwest Oregon.",248
929094,SOUTH CENTRAL OREGON COAST (ZONE), ,01/12/2021,850,High Surf, , ,0,0,0,0,OR,PST-8, ,154215,Z,21,MFR,0,0,Buoy, , , , , , , , ,01/13/2021,250, , , , ,"The Point Saint George buoy (46027) reported swell sufficient to generate high surf numerous times between 12/1250 PST and 12/1550 PST. The Umpqua Offshore buoy (46229) reported swell sufficient to generate high surf numerous times between 12/0926 PST and 13/0026 PST. The Port Orford buoy (46015) reported swell sufficient to generate high surf numerous times between 12/0850 PST and 13/0250 PST.","Heavy long period swell created high surf along the southern Oregon coast.",249
929095,CURRY COUNTY COAST (ZONE), ,01/12/2021,850,High Surf, , ,0,0,0,0,OR,PST-8, ,154215,Z,22,MFR,0,0,Buoy, , , , , , , , ,01/13/2021,250, , , , ,"The Point Saint George buoy (46027) reported swell sufficient to generate high surf numerous times between 12/1250 PST and 12/1550 PST. The Umpqua Offshore buoy (46229) reported swell sufficient to generate high surf numerous times between 12/0926 PST and 13/0026 PST. The Port Orford buoy (46015) reported swell sufficient to generate high surf numerous times between 12/0850 PST and 13/0250 PST.","Heavy long period swell created high surf along the southern Oregon coast.",250
938500,WASHINGTON CO.,BEAVERTON,01/12/2021,900,Flood, , ,0,0,0,0,OR,PST-8, ,154844,C,67,PQR,0,0,Law Enforcement,Heavy Rain, , ,0,W,1,W,BEAVERTON,01/12/2021,1200,45.4807,-122.83,45.4807,-122.8306,"Road closure at SW 149th Ave. and SW Division St. near South Johnson Creek in Beaverton.","A series of slow moving fronts brought periods of heavy rain along with strong winds.  This resulted in high surf; coastal, river and urban flooding; landslides; and debris flows. As the front moved inland early on the 13th, a debris flow resulted in a fatality in the Columbia River Gorge.  The front brought a burst of 35-50 mph winds to the Willamette Valley and southwest Washington interior resulting in over 100K customers without power across southwest Washington and northwest Oregon.",251
938608,NORTHERN OREGON COAST (ZONE), ,01/12/2021,1100,Coastal Flood, , ,0,0,0,0,OR,PST-8, ,154844,Z,1,PQR,0,0,Mesonet, , , , , , , , ,01/12/2021,1300, , , , ,"The Astoria, OR tide gage water level peaked at 11.7 feet at 1206PST. This compares to a predicted tide of 10.2 feet. The calculated surge height is 1.5 feet by subtracting the astronomical tide height from the total water level.","A series of slow moving fronts brought periods of heavy rain along with strong winds.  This resulted in high surf; coastal, river and urban flooding; landslides; and debris flows. As the front moved inland early on the 13th, a debris flow resulted in a fatality in the Columbia River Gorge.  The front brought a burst of 35-50 mph winds to the Willamette Valley and southwest Washington interior resulting in over 100K customers without power across southwest Washington and northwest Oregon.",252
929100,CENTRAL & EASTERN LAKE COUNTY (ZONE), ,01/12/2021,1139,High Wind,59.00, ,0,0,0,0,OR,PST-8,MG,154217,Z,31,MFR,0,0,Official NWS Observations, , , , , , , , ,01/13/2021,403, , , , ,"The Hart Portable RAWS recorded a gust to 61 mph at 13/0235 PST and a gust to 62 mph at 13/0335 PST.  The Summer Lake RAWS recorded many gusts exceeding 57 mph between 12/1139 PST and 13/0238 PST.  The peak gust was 66 mph at 13/0038 PST. |The Summit RAWS recorded continuous gusts exceeding 57 mph between 12/2204 PST and 13/0403 PST.  The peak gust was 68 mph at 13/0203 PST. The ODOT station on US 395 at Valley Falls recorded many gusts exceeding 57 mph  between 13/0118 PST and 13/0203 PST.  The peak gust was 62 mph at 13/0127  PST.","A front stalled over southern Oregon, leading to a prolonged period of strong winds over the area, especially along the coast and east of the Cascades.",253
940012,CENTRAL OREGON COAST (ZONE), ,01/12/2021,1330,High Wind,59.00, ,0,0,0,0,OR,PST-8,MG,154844,Z,2,PQR,0,0,Mesonet, , , , , , , , ,01/12/2021,2342, , , , ,"The Yaquina Bridge sensor (ODT38) reported a wind of 53 mph gusting to 68 mph. Other reports in the area: Yachats (E1135) 48 mph gusting to 67 mph, Newport AWOS (KONP) 44 mph gusting to 58 mph.","A series of slow moving fronts brought periods of heavy rain along with strong winds.  This resulted in high surf; coastal, river and urban flooding; landslides; and debris flows. As the front moved inland early on the 13th, a debris flow resulted in a fatality in the Columbia River Gorge.  The front brought a burst of 35-50 mph winds to the Willamette Valley and southwest Washington interior resulting in over 100K customers without power across southwest Washington and northwest Oregon.",254
940010,NORTHERN OREGON COAST (ZONE), ,01/12/2021,1545,High Wind,60.00, ,0,0,0,0,OR,PST-8,MG,154844,Z,1,PQR,0,0,Mesonet, , , , , , , , ,01/12/2021,2230, , , , ,"The Megler Bridge sensor (ODT76) reported a wind of 53 mph gusting to 69 mph, and Clatsop Spit (3CLO3) reported 43 mph gusting to 54 mph.","A series of slow moving fronts brought periods of heavy rain along with strong winds.  This resulted in high surf; coastal, river and urban flooding; landslides; and debris flows. As the front moved inland early on the 13th, a debris flow resulted in a fatality in the Columbia River Gorge.  The front brought a burst of 35-50 mph winds to the Willamette Valley and southwest Washington interior resulting in over 100K customers without power across southwest Washington and northwest Oregon.",255
939006,LANE CO.,FIRO,01/12/2021,1745,Flood, , ,0,0,0,0,OR,PST-8, ,154844,C,39,PQR,0,0,River/Stream Gage,Heavy Rain, , ,1,SSW,1,SSW,FIRO,01/13/2021,1715,44.0533,-123.886,44.0535,-123.8883,"The Siuslaw River near Mapleton (MPLO3) rose above flood stage at 1745PST on the 12th, crested at 21.26 feet, then fell below flood stage at 1715PST on the 13th.  Flood stage is 18.0 feet.","A series of slow moving fronts brought periods of heavy rain along with strong winds.  This resulted in high surf; coastal, river and urban flooding; landslides; and debris flows. As the front moved inland early on the 13th, a debris flow resulted in a fatality in the Columbia River Gorge.  The front brought a burst of 35-50 mph winds to the Willamette Valley and southwest Washington interior resulting in over 100K customers without power across southwest Washington and northwest Oregon.",256
939810,LINCOLN CO.,KERNVILLE,01/12/2021,2015,Flood, , ,0,0,0,0,OR,PST-8, ,154844,C,41,PQR,0,0,River/Stream Gage,Heavy Rain, , ,4,ESE,4,NE,MOWREY LNDG,01/13/2021,1300,44.8819,-123.9122,44.8646,-123.9171,"The Siletz River near Siletz (SILO3) rose above flood stage around 2015PST, crested at 21.61 feet, then fell below flood stage at 1300PST on the 13th. Flood stage is 16.0 feet and moderate flood stage is 20.0 feet.","A series of slow moving fronts brought periods of heavy rain along with strong winds.  This resulted in high surf; coastal, river and urban flooding; landslides; and debris flows. As the front moved inland early on the 13th, a debris flow resulted in a fatality in the Columbia River Gorge.  The front brought a burst of 35-50 mph winds to the Willamette Valley and southwest Washington interior resulting in over 100K customers without power across southwest Washington and northwest Oregon.",257
937923,CENTRAL OREGON COAST (ZONE), ,01/12/2021,2100,Strong Wind,48.00, ,0,0,1000,0,OR,PST-8,EG,154844,Z,2,PQR,0,0,Public, , , , , , , , ,01/12/2021,2300, , , , ,"Roof damage resulting from wind gusts to 55 mph.","A series of slow moving fronts brought periods of heavy rain along with strong winds.  This resulted in high surf; coastal, river and urban flooding; landslides; and debris flows. As the front moved inland early on the 13th, a debris flow resulted in a fatality in the Columbia River Gorge.  The front brought a burst of 35-50 mph winds to the Willamette Valley and southwest Washington interior resulting in over 100K customers without power across southwest Washington and northwest Oregon.",258
939809,BENTON CO.,FLYNN,01/12/2021,2130,Flood, , ,0,0,0,0,OR,PST-8, ,154844,C,3,PQR,0,0,River/Stream Gage,Heavy Rain, , ,1,NW,1,NNW,FLYNN,01/14/2021,430,44.5359,-123.3896,44.5403,-123.3851,"The Marys River near Philomath (PHIO3) rose above flood stage around 2130PST, crested at 21.23 feet, then fell below flood stage at 0430PST on the 14th. Flood stage is 20.0 feet.","A series of slow moving fronts brought periods of heavy rain along with strong winds.  This resulted in high surf; coastal, river and urban flooding; landslides; and debris flows. As the front moved inland early on the 13th, a debris flow resulted in a fatality in the Columbia River Gorge.  The front brought a burst of 35-50 mph winds to the Willamette Valley and southwest Washington interior resulting in over 100K customers without power across southwest Washington and northwest Oregon.",259
934990,NORTH CENTRAL OREGON (ZONE), ,01/12/2021,2200,High Wind,55.00, ,0,0,0,0,OR,PST-8,MG,155052,Z,510,PDT,0,0,Mesonet, , , , , , , , ,01/13/2021,830, , , , ,"A non-tstm wind gust of 63 mph was measured 1 mile SSE of Moro, OR at 2:15AM PST on Jan. 13th. A non-tstm wind gust of 63 mph was measured 2 miles NW of Wasco, OR at 2:27AM PST.","A potent cold front moving under a low level jet early Wednesday morning produced strong southwest wind gusts of 55 to 65 mph across Oregon and Washington during the early morning hours of January 13th, 2020.",260
935003,FOOTHILLS OF THE NORTHERN BLUE MOUNTAINS OF OREGON (ZONE), ,01/12/2021,2200,High Wind,59.00, ,0,0,0,0,OR,PST-8,MG,155052,Z,507,PDT,0,0,ASOS, , , , , , , , ,01/13/2021,830, , , , ,"A non-tstm wind gust of 68mph was measured by the ASOS at the Pendleton, OR Airport at 3:53am PST on Jan. 13th. A non-tstm wind gust of 63mph was measured 3 miles N of Helix, OR at 12:17am PST on Jan. 13th. A trained spotter in Pilot rock, OR reported that siding was ripped off one side of their house at an estimated time of 2:00am PST on Jan. 13th. A social media post originating in Pendleton, OR reported a roof was blown off a structure at an estimated time of 3:14am PST on Jan. 13th.","A potent cold front moving under a low level jet early Wednesday morning produced strong southwest wind gusts of 55 to 65 mph across Oregon and Washington during the early morning hours of January 13th, 2020.",261
934996,LOWER COLUMBIA BASIN (ZONE), ,01/12/2021,2200,High Wind,54.00, ,0,0,0,0,OR,PST-8,MG,155052,Z,44,PDT,0,0,Mesonet, , , , , , , , ,01/13/2021,830, , , , ,"A non-tstm wind gust of 62mph was measured 8 miles WSW of Echo, OR at 2:30AM PST on Jan. 13th. A non-tstm wind gust of 60mph was measured at the ASOS at the Hermiston Municipal Airport at 3:53AM PST Jan. 13th.","A potent cold front moving under a low level jet early Wednesday morning produced strong southwest wind gusts of 55 to 65 mph across Oregon and Washington during the early morning hours of January 13th, 2020.",262
938596,TILLAMOOK CO.,MOHLER,01/12/2021,2200,Flood, , ,0,0,0,0,OR,PST-8, ,154844,C,57,PQR,0,0,River/Stream Gage,Heavy Rain, , ,1,E,1,ESE,MOHLER,01/14/2021,0,45.701,-123.8462,45.6967,-123.8508,"The Nehalem River near Foss (FSSO3) rose above flood stage at 2200PST, crested at 17.73 feet, then fell below flood stage at 0000PST on the 14th. Flood stage is 15.0 feet.","A series of slow moving fronts brought periods of heavy rain along with strong winds.  This resulted in high surf; coastal, river and urban flooding; landslides; and debris flows. As the front moved inland early on the 13th, a debris flow resulted in a fatality in the Columbia River Gorge.  The front brought a burst of 35-50 mph winds to the Willamette Valley and southwest Washington interior resulting in over 100K customers without power across southwest Washington and northwest Oregon.",263
938507,CENTRAL WILLAMETTE VALLEY (ZONE), ,01/12/2021,2236,Strong Wind,27.00, ,0,0,5000,0,OR,PST-8,EG,154844,Z,7,PQR,0,0,Law Enforcement, , , , , , , , ,01/12/2021,2236, , , , ,"Tree fell onto police vehicle near South Highway 170 and South Barnards Road. Wind gust estimated from Aurora Airport (KUAO) observation.","A series of slow moving fronts brought periods of heavy rain along with strong winds.  This resulted in high surf; coastal, river and urban flooding; landslides; and debris flows. As the front moved inland early on the 13th, a debris flow resulted in a fatality in the Columbia River Gorge.  The front brought a burst of 35-50 mph winds to the Willamette Valley and southwest Washington interior resulting in over 100K customers without power across southwest Washington and northwest Oregon.",264
940018,POLK CO.,BLACK ROCK,01/12/2021,2312,Thunderstorm Wind,70.00, ,0,0,0,0,OR,PST-8,MG,154844,C,53,PQR,0,0,RAWS, , , ,3,N,3,N,BLACK ROCK,01/13/2021,12,44.92,-123.47,44.92,-123.47,"The Rockhouse RAWS sensor reported a wind of 40 mph gusting to 81 mph.","A series of slow moving fronts brought periods of heavy rain along with strong winds.  This resulted in high surf; coastal, river and urban flooding; landslides; and debris flows. As the front moved inland early on the 13th, a debris flow resulted in a fatality in the Columbia River Gorge.  The front brought a burst of 35-50 mph winds to the Willamette Valley and southwest Washington interior resulting in over 100K customers without power across southwest Washington and northwest Oregon.",265
938594,WASHINGTON CO.,GASTON,01/12/2021,2330,Flood, , ,0,0,0,0,OR,PST-8, ,154844,C,67,PQR,0,0,River/Stream Gage,Heavy Rain, , ,1,N,1,NNW,GASTON,01/14/2021,330,45.4414,-123.1293,45.441,-123.1374,"The Tualatin River at Dilley (DLLO3) rose above flood stage at 2330PST on the 12th, crested at 18.09 feet, then fell below flood stage at 0330PST on the 14th. Flood stage is 17.5 feet.","A series of slow moving fronts brought periods of heavy rain along with strong winds.  This resulted in high surf; coastal, river and urban flooding; landslides; and debris flows. As the front moved inland early on the 13th, a debris flow resulted in a fatality in the Columbia River Gorge.  The front brought a burst of 35-50 mph winds to the Willamette Valley and southwest Washington interior resulting in over 100K customers without power across southwest Washington and northwest Oregon.",266
937921,COAST RANGE OF NW OREGON (ZONE), ,01/13/2021,0,Strong Wind,31.00, ,0,0,2000,0,OR,PST-8,EG,154844,Z,3,PQR,0,0,Public, , , , , , , , ,01/13/2021,100, , , , ,"Trees fell across highway. Estimate of wind gust from Scappoose Industrial Airpark (KSPB).","A series of slow moving fronts brought periods of heavy rain along with strong winds.  This resulted in high surf; coastal, river and urban flooding; landslides; and debris flows. As the front moved inland early on the 13th, a debris flow resulted in a fatality in the Columbia River Gorge.  The front brought a burst of 35-50 mph winds to the Willamette Valley and southwest Washington interior resulting in over 100K customers without power across southwest Washington and northwest Oregon.",267
